,brand,name,price,spec_rating,processor,CPU,Ram,Ram_type,ROM,ROM_type,GPU,display_size,resolution_width,resolution_height,OS,warranty,image
775,MSI,Stealth 15 A13VF-074IN Gaming Laptop,171990,79.0,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,15.6,2560,1440,Windows 11 OS,2,https://cdn1.smartprix.com/rx-ivcCUoRRm-w1200-h1200/vcCUoRRm.jpg
776,HP,14-gr0000TU Laptop,44990,69.32352941,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,14.0,1920,1080,Windows 11 OS,1,https://th.bing.com/th/id/OIP.KsPQg8MNRQsMFqQHGEMOUwHaHa?rs=1&pid=ImgDetMain
777,HP,Envy 15-fe0032TU Laptop,115990,70.0,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,1TB,SSD,Intel Iris X Graphics,15.6,1920,1080,Windows 11 OS,1,https://th.bing.com/th/id/OIP.Y4DozpxYGVOH-DOdTOxJpAHaFj?rs=1&pid=ImgDetMain
778,HP,14-hr0000AU Laptop,50990,60.0,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",16GB,LPDDR5,512GB,SSD,AMD Radeon AMD,14.0,1920,1080,Windows 11 OS,1,https://th.bing.com/th/id/OIP.4zGMWG24ON0gRfkUTd7TbwHaGS?rs=1&pid=ImgDetMain
779,HP,Envy 15-fe0030TU Laptop,109990,69.0,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris X Graphics,15.6,1920,1080,Windows 11 OS,1,https://uniquec.com/wp-content/uploads/Envy-ew.png
780,Acer,One 14 Z2-493 Laptop,29990,69.32352941,3rd Gen AMD Ryzen 5 3500U,"Quad Core, 8 Threads",8GB,DDR4,256GB,SSD,AMD Radeon Graphics,14.0,1366,768,Windows 11 OS,1,https://th.bing.com/th/id/OIP.G6-v3IIimL9v-z94DkeHSgHaHa?rs=1&pid=ImgDetMain
781,Asus,ROG Zephyrus G14 2023 GA402XU-N2045WS Gaming Laptop,163999,83.0,7th Gen AMD Ryzen 9 7940HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 4050,14.0,2560,1600,Windows 11 OS,1,https://cdn1.smartprix.com/rx-iScxls1Qx-w1200-h1200/Scxls1Qx.jpg
782,Asus,TUF Gaming F15 FX506HF-HN026W Gaming Laptop,58990,71.0,11th Gen Intel Core i5 11400H ,"Hexa Core, 12 Threads",8GB,DDR4,1TB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920,1080,Windows 11 OS,1,https://cdn1.smartprix.com/rx-iFQaaqVEt-w1200-h1200/FQaaqVEt.jpg
783,Dell,Inspiron 5430 2023 Laptop,83990,69.32352941,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,1920,1080,Windows 11 OS,1,https://cdn1.smartprix.com/rx-iIlXYbnIq-w1200-h1200/IlXYbnIq.jpg
784,Dell,Inspiron 3525 Laptop,43890,63.0,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Radeon Graphics,15.6,1920,1080,Windows 11 OS,1,https://th.bing.com/th/id/OIP.ku2MRKHQY1ZPeLkQ_hvOuwHaHa?rs=1&pid=ImgDetMain
785,Ninkear,A16 Gaming Laptop,79999,76.0,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",32GB,DDR5,2TB,SSD,AMD Radeon 680M,16.0,2560,1600,Windows 11 OS,1,https://cdn1.smartprix.com/rx-imAeEw70P-w420-h420/ninkear-a16-gaming-l.jpg
786,Lenovo,IdeaPad 3 15ITL05 81X800N2IN Laptop,35490,69.32352941,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,1920,1080,Windows 11 OS,1,https://th.bing.com/th/id/OIP.hwTza_SU7x-UgdRw1FOU8gAAAA?rs=1&pid=ImgDetMain
787,HP,Zbook Power G4-A ZHAN 99 Laptop,137890,77.0,6th Gen AMD Ryzen 7 6800H,"Octa Core, 16 Threads",32GB,DDR5,1TB,SSD,4GB NVIDIA Quadro T600,15.6,1920,1080,Windows 11 OS,1,https://cdn1.smartprix.com/rx-iKYzetOIM-w420-h420/hp-zbook-power-g4-a.jpg
788,Dell,Inspiron 7420 2in1 Laptop,94990,67.0,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14.0,1920,1200,Windows 11 OS,1,https://neofiliac.com/x/P/84/46/1611264236.jpg
789,Lenovo,IdeaPad Gaming 3 15IAH7 82S9014KIN Laptop,67990,70.0,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920,1080,Windows 11 OS,1,https://th.bing.com/th/id/OIP.SwOHmsgNevHaHyTBLwk6pwHaGe?rs=1&pid=ImgDetMain
790,HP,14-em0026AU Laptop,46990,69.32352941,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon AMD,14.0,1920,1080,Windows 11 OS,1,https://5.imimg.com/data5/SELLER/Default/2023/10/356834800/ZW/ZC/VA/38300970/em0026au-46000-laptop-500x500.jpg
791,Asus,Vivobook 16X 2023 K3605ZU-MB741WS Laptop,94990,77.0,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA Geforce RTX 4050,16.0,1920,1200,Windows 11 OS,1,https://laptopmedia.com/wp-content/uploads/2023/03/7-19-e1680262398277.jpg
792,MSI,GF75 Thin 10SCXR-007IN Laptop,83500,67.0,10th Gen Intel Core i7 10750H ,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,17.3,1920,1080,Windows 10  OS,1,https://th.bing.com/th/id/OIP.21jqCNEEuQZUXaP2i1opYAHaHa?rs=1&pid=ImgDetMain
793,MSI,Cyborg 15 A12VE-051IN Gaming Laptop,91990,73.0,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,1920,1080,Windows 11 OS,2,https://cdn1.smartprix.com/rx-irn4fuTUS-w1200-h1200/rn4fuTUS.jpg'
794,MSI,Cyborg 15 A12VF-049IN Gaming Laptop,111990,78.0,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR5,512GB,SSD,8GB NVIDIA GeForce RTX 4060,15.6,1920,1080,Windows 11 OS,2,https://cdn1.smartprix.com/rx-iNdbTlYBH-w420-h420/msi-cyborg-15-a12vf.jpg
795,HP,250 G9 701H5PA Laptop,67990,66.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,1920,1080,Windows 11 OS,1,https://th.bing.com/th/id/OIP.LCdjXLNmAzflV94mDCuDogAAAA?rs=1&pid=ImgDetMain
796,Lenovo,Thinkpad E14 21E3S06300 Laptop,67999,62.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe,14.0,1920,1080,DOS OS,1,https://sm.pcmag.com/t/pcmag_au/review/l/lenovo-thi/lenovo-thinkpad-e14-gen-2_c1em.3840.jpg
797,Lenovo,‎ThinkPad E14 Gen 4 21E3S06Q00 Laptop,46200,69.32352941,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD,14.0,1920,1080,DOS OS,1,https://chinhnhan.vn/uploads/product/laptop/Lenovo/laptop-lenovo-thinkpad-e14-gen-4-14-intel.png
798,Dell,Vostro 5620 Laptop,52998,69.32352941,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD,16.0,1920,1080,Windows 11  OS,1,https://th.bing.com/th?id=OIF.aJZZ1Ai8%2fCpUyAZvkE%2fnHQ&rs=1&pid=ImgDetMain
799,Dell,Vostro 3525 D560926WIN9B Laptop,45499,69.32352941,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,1920,1080,Windows 11 OS,1,https://th.bing.com/th/id/OIP.ku2MRKHQY1ZPeLkQ_hvOuwHaHa?rs=1&pid=ImgDetMain
800,Lenovo,‎ThinkPad E14 Gen 4 21E3S06D00 Laptop,49999,62.0,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD,14.0,1920,1080,Windows 11 OS,1,https://chinhnhan.vn/uploads/product/laptop/Lenovo/laptop-lenovo-thinkpad-e14-gen-4-14-intel.png
801,Acer,Aspire 3 A315-510P Laptop,29980,69.32352941,Intel Core i3 N305,"Octa Core, 8 Threads",8GB,DDR4,256GB,SSD,Intel UHD Graphics,15.6,1920,1080,Windows 11 OS,1,https://i.gadgets360cdn.com/products/large/acer-aspire-3-a315510P-db-1129x800-1673608047.jpg
802,Dell,Inspiron 16 5635 Laptop,57290,60.0,7th Gen Amd Ryzen 5 7530U,"Hexa Core, 12 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon Graphics,16.0,1920,1200,Windows 11 OS,1,https://th.bing.com/th/id/OIP.9dN36Bj_8Aq5oOOBjdkE1wHaFU?rs=1&pid=ImgDetMain
803,HP,Pavilion 14-dv1043TU Laptop,58990,62.0,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,14.0,1920,1080,Windows 11 OS,1,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1689334820/Croma%20Assets/Computers%20Peripherals/Laptop/Images/273937_0_s3hv9q.png?tr=w-600
804,Razer,Blade 14 2023 Gaming Laptop,199990,85.0,7th Gen Amd Ryzen 9 7940HS,"Octa Core, 16 Threads",32GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,14.0,2560,1600,Windows 11 OS,1,https://th.bing.com/th/id/OIP.tgyoIUpToLZiPKTkOUW11gHaE7?rs=1&pid=ImgDetMain
805,MSI,Bravo 15 C7UDXK-092IN Gaming Laptop,79990,70.0,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 3050,15.6,1920,1080,Windows 11 OS,2,https://neofiliac.com/x/P/84/28/1607638790.jpg
806,MSI,Bravo 15 C7UDXK-093IN Gaming Laptop,78990,69.0,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 3050,15.6,1920,1080,Windows 11 OS,2,https://neofiliac.com/x/P/84/28/1607638790.jpg
807,Acer,Aspire 5 A514-56M 2023 Gaming Laptop,51990,69.32352941,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,1920,1200,Windows 11 OS,1,https://th.bing.com/th/id/OIP.Ad2jqA6HGdN8gadsxGyXJgHaHa?rs=1&pid=ImgDetMain
808,MSI,Bravo 17 C7VFK-034IN Gaming Laptop,104990,78.0,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,8GB Nvidia GeForce RTX 4060,17.3,1920,1080,Windows 11 OS,1,https://th.bing.com/th/id/OIP.xSDFRyaDm2L3bYCJJMaouQHaHa?rs=1&pid=ImgDetMain
809,MSI,Bravo 15 C7VFK-087IN Gaming Laptop,104990,78.0,7th Gen AMD Ryzen 7  7735HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,8GB Nvidia GeForce RTX 4060,15.6,1920,1080,Windows 11 OS,1,https://th.bing.com/th/id/OIP.uSNuYbhSG8YEuuInOsgvxwHaHa?rs=1&pid=ImgDetMain
810,Acer,One 14 2023 Z8-415 ‎Laptop,39990,69.32352941,11th Gen Intel Core i5  1135G7,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14.0,1920,1080,Windows 11 OS,1,https://e2simages.excess2sell.com/images/pviews/acerocolain1684818623905_1684818623_view1.png
811,MSI,Thin GF63 11UCX-1441IN Gaming Laptop,59990,71.0,11th Gen Intel Core i7 11800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920,1080,Windows 11 OS,2,https://s3b.cashify.in/gpro/uploads/2023/05/02152535/msi-gf63-thin-12ucx-266in-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-4-gb-front.jpg
812,MSI,Thin GF63 11UCX-1471IN Gaming Laptop,47990,66.0,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920,1080,Windows 11 OS,2,https://cdn1.smartprix.com/rx-i2BYQX8Vt-w1200-h1200/2BYQX8Vt.jpg
813,Asus,Vivobook 15 X1504ZA-NJ521WS Laptop,47890,69.32352941,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Integrated Intel Iris Xe Graphics,15.6,1920,1080,Windows 11 OS,1,https://cdn1.smartprix.com/rx-iYTKuu6Jt-w1200-h1200/YTKuu6Jt.jpg
814,MSI,Bravo 15 C7VEK-089IN Gaming Laptop,85490,75.0,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",16GB,DDR5,512GB,SSD,6GB Nvidia GeForce RTX 4050,15.6,1920,1080,Windows 11 OS,1,https://cdn1.smartprix.com/rx-ipW48g482-w1200-h1200/pW48g482.jpg
815,MSI,Bravo 15 C7VEK-088IN Gaming Laptop,94990,77.0,7th Gen AMD Ryzen 7  7735HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,6GB Nvidia GeForce RTX 4050,15.6,1920,1080,Windows 11 OS,1,https://cdn1.smartprix.com/rx-ipW48g482-w1200-h1200/pW48g482.jpg
816,MSI,Bravo 17 C7VEK-035IN Gaming Laptop,95490,77.0,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,6GB Nvidia GeForce RTX 4050,17.3,1920,1080,Windows 11 OS,1,https://th.bing.com/th/id/OIP.xSDFRyaDm2L3bYCJJMaouQHaHa?rs=1&pid=ImgDetMain
817,HP,255 G9 7M654PA Laptop,54999,63.0,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,1366,768,Windows 11 OS,1,https://cdn1.smartprix.com/rx-iwZLlLEYR-w1200-h1200/wZLlLEYR.jpg
818,Lenovo,ThinkPad T14 2022 Laptop,159000,72.0,12th Gen Intel Core i7 1260P,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14.0,1920,1200,Windows 11 OS,1,https://th.bing.com/th/id/OIP.PlOdSc26F9KEKZRFAf2lRwHaFT?rs=1&pid=ImgDetMain
819,Dell,Inspiron 5620 ICC-C783531WIN8 Laptop,80610,70.0,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,2GB NVIDIA GeForce MX570,16.0,1920,1080,Windows 11  OS,1,https://th.bing.com/th/id/OIP.nUIWlKIVltPu8NUxbcFp3gHaHa?rs=1&pid=ImgDetMain
820,MSI,Prestige 13 Evo A12M-085IN Laptop,77990,66.0,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",8GB,LPDDR5,512GB,SSD,Intel Integrated Iris Xe,13.3,1920,1200,Windows 11 OS,2,https://th.bing.com/th/id/OIP.vrreE753AvIvofbJ4bpoagHaF7?rs=1&pid=ImgDetMain
821,Dell,XPS 17 9730 Laptop,303490,69.32352941,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",32GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,17.0,3840,2400,Windows 11 OS,1,https://th.bing.com/th/id/OIP.cpVFI2AauuNkTMujqgULSAHaEg?rs=1&pid=ImgDetMain
822,Dell,XPS 13 Plus 9320 2023 Laptop,201990,82.0,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",32GB,LPDDR5,1TB,SSD,Intel Iris Xe Graphics,13.4,3840,2400,Windows 11 OS,1,https://th.bing.com/th/id/OIF.Yc003cYf2SBq41sU9gwCrg?rs=1&pid=ImgDetMain
823,Dell,XPS 9530 2023 Laptop,278290,88.0,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",32GB,DDR5,1TB,SSD,6GB NVIDIA RTX 4050,15.6,3456,2160,Windows 11 OS,1,https://www.techspot.com/images/products/2023/laptops/org/2023-05-08-product-2.jpg
824,Lenovo,Legion Pro 7i 2023 Gaming Laptop,286200,82.0,13th Gen Intel Core i9 13900HX,"24 Cores (8P + 16E), 32 Threads",32GB,DDR5,1TB,SSD,12GB NVIDIA Geforce RTX 4080,16.0,2560,1600,Windows 11 OS,1,https://cdn.mos.cms.futurecdn.net/zL35P4MwSfMTxSo2yvggY6-970-80.jpg
825,Lenovo,Legion Slim 7i 2023 Gaming Laptop,157544,71.0,13th Gen Intel Core i5 13500H ,"12 Cores (4P + 8E), 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA Geforce RTX 4060,16.0,3200,2000,Windows 11 OS,1,https://th.bing.com/th/id/OIP.SWCkBJWhvQAIfYu886EkFgAAAA?rs=1&pid=ImgDetMain
826,Lenovo,Legion Pro 5 82WM00B5IN 2023 Gaming Laptop,140990,77.0,7th Gen AMD Ryzen 7 7745HX,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA Geforce RTX 4060,16.0,2560,1600,Windows 11 OS,1,https://cdn.mos.cms.futurecdn.net/qiV8Kp6xmrGT3FAg3NXkSd.jpg
827,Lenovo,Thinkpad E14 G4 21E3S02M00 Laptop,133000,75.0,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14.0,1920,1080,Windows 11 OS,1,https://sm.pcmag.com/t/pcmag_au/review/l/lenovo-thi/lenovo-thinkpad-e14-gen-2_c1em.3840.jpg
828,Lenovo,Thinkpad E14 G4 21E3006UIG Laptop,72500,63.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14.0,1920,1080,DOS OS,1,https://th.bing.com/th/id/OIP.-7_cKBi30rw2r-Hu6MqSgAHaFk?rs=1&pid=ImgDetMain
829,LG,Gram 14 2023 14Z90R Laptop,127000,70.0,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",8GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,1200,1920,Windows 11 OS,1,https://th.bing.com/th/id/OIP.YBTZtNirADUxBo6MGXY3CgHaFd?rs=1&pid=ImgDetMain
830,LG,Gram 17 2023 17Z90R-G.CH77A2 Laptop,146990,76.0,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,1TB,SSD,4GB Nvidia RTX 3050,17.0,1600,2560,Windows 11 OS,1,https://th.bing.com/th/id/OIP.uimXoZZDjn2SFJrlkASvUgHaHa?rs=1&pid=ImgDetMain
831,LG,Gram 16 2023 16Z90R Laptop,142990,76.0,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,1TB,SSD,4GB Nvidia RTX 3050,16.0,1600,2560,Windows 11 OS,1,https://th.bing.com/th/id/OIP.noAqzVxDw01UThvcl1TACAHaF1?rs=1&pid=ImgDetMain
832,LG,Gram 2 in 1 16 Laptop,205000,72.0,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",8GB,LPDDR5,256GB,SSD,Intel Iris Xe Graphics ,16.0,1600,2560,Windows 11 OS,1,https://cdn1.smartprix.com/rx-iZaJSThbq-w420-h420/lg-gram-2-in-1-16-la.jpg
833,LG,UltraPC 16 16U70R-G.AH76A2 Laptop,89799,75.0,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon 7 Graphics,16.0,1920,1200,Windows 11 OS,1,https://th.bing.com/th/id/OIP.061fM2kyDnZqpu1ve_lUkAAAAA?rs=1&pid=ImgDetMain
834,Lenovo,Thinkbook 14 Gen 4 Laptop,63999,62.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,1TB,SSD,Integrated Intel UHD Graphics,14.0,1920,1080,Windows 11 OS,1,https://cdn.devicebeast.com/laptop/img/optimised-poster/lenovo-thinkbook-14-gen-4-intel.jpg
835,Dell,Inspiron 3525 D560927WIN9S Laptop,43490,69.32352941,5th Gen AMD Ryzen 5  5500u,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon,15.6,1920,1080,Windows 11 OS,1,https://th.bing.com/th/id/OIP.ku2MRKHQY1ZPeLkQ_hvOuwHaHa?rs=1&pid=ImgDetMain
